DATE,BAA10Y,DCOILWTICO_PCH,DCPN3M_CHG,DEXCAUS_PCH,DEXJPUS_PCH,DEXKOUS_PCH,DEXMXUS_PCH,DEXUSUK_PCH,DGS10_CHG,DJIA_PCH,DTWEXB_PCH,GOLDAMGBD228NLBM_PCH,NASDAQCOM_PCH,RU2000PR_PCH,SP500_PCH,T5YIE_CHG,T5YIFR_CHG,USD3MTD156N_CHG
2008-08-19,3.28,1.3,#N/A,0.0,-0.4,0.8,0.5,-0.1,0.01,-1.1,0.1,-0.8,-1.3,-1.6,-0.9,0.00,0.00,0.00125
2008-08-20,3.31,1.0,#N/A,0.2,0.3,-0.4,-0.5,-0.3,-0.04,0.6,0.0,2.0,0.2,0.2,0.6,0.02,0.06,0.00063
2008-08-21,3.28,5.0,#N/A,-1.6,-1.5,0.6,-0.3,0.8,0.05,0.1,-0.8,1.8,-0.4,-0.9,0.2,0.08,0.00,-0.00125
2008-08-22,3.27,-5.6,#N/A,0.0,1.4,0.8,0.1,-1.1,0.03,1.7,0.3,1.1,1.4,1.7,1.1,-0.08,-0.02,-0.00063
2008-08-25,3.30,0.3,#N/A,0.1,-0.7,1.5,0.0,0.2,-0.08,-2.1,0.1,#N/A,-2.0,-2.3,-2.0,-0.06,0.00,#N/A
2008-08-26,3.31,1.3,#N/A,0.2,0.7,0.9,0.6,-1.1,0.00,0.2,0.3,#N/A,-0.2,0.4,0.4,0.02,0.00,#N/A
2008-08-27,3.30,1.6,#N/A,0.0,-0.1,-0.3,-0.4,-0.4,-0.02,0.8,-0.1,2.9,0.9,1.3,0.8,0.02,0.04,0.00062
2008-08-28,3.29,-2.2,#N/A,0.4,-0.1,-0.2,0.6,-0.3,0.02,1.8,0.2,-0.2,1.2,2.0,1.5,0.02,-0.06,0.00000
2008-08-29,3.29,0.0,#N/A,1.0,-0.8,0.7,0.9,-0.4,0.04,-1.5,0.2,0.5,-1.8,-1.1,-1.4,-0.05,0.01,0.00063
2008-09-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,-0.5,#N/A,#N/A,#N/A,#N/A,#N/A,-0.00063
2008-09-02,3.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8,-3.5,#N/A,#N/A,#N/A,#N/A,#N/A,0.00313
2008-09-03,3.32,-0.2,0.03,-0.8,-0.6,1.2,0.0,-0.3,-0.03,0.1,0.0,-1.0,-0.7,0.5,-0.2,-0.06,-0.04,0.00062
2008-09-04,3.37,-1.3,-0.02,0.3,-0.4,-1.5,0.8,-0.6,-0.07,-3.0,0.3,2.0,-3.2,-3.1,-3.0,-0.07,-0.05,0.00125
2008-09-05,3.37,-1.4,#N/A,0.0,-0.7,-1.1,0.3,0.0,0.02,0.3,0.2,-1.8,-0.1,0.0,0.4,0.01,0.01,-0.00062
2008-09-08,3.37,-0.1,#N/A,0.5,0.9,-3.3,0.2,-0.8,0.00,2.6,0.3,1.3,0.6,1.9,2.1,0.02,0.04,0.00250
2008-09-09,3.35,-2.9,-0.09,-0.2,-0.8,1.7,-0.1,0.7,-0.04,-2.4,-0.1,-0.8,-2.6,-3.5,-3.4,-0.10,0.00,0.00125
2008-09-10,3.37,-0.6,#N/A,0.5,0.7,-0.7,0.9,-0.7,0.03,0.3,0.5,-3.2,0.9,1.4,0.6,0.00,0.04,0.00062
2008-09-11,3.41,-1.7,#N/A,0.6,-1.1,1.7,0.5,-0.3,-0.01,1.5,0.4,-4.1,1.3,0.3,1.4,-0.01,0.05,0.00000
2008-09-12,3.43,0.2,0.02,-1.8,0.8,-0.3,-0.8,2.3,0.10,-0.1,-1.0,2.0,0.1,0.2,0.2,-0.01,-0.03,0.00000
2008-09-15,3.66,-5.6,#N/A,0.6,-1.7,1.0,1.3,-0.1,-0.27,-4.4,0.3,2.9,-3.6,-4.2,-4.7,-0.27,-0.09,-0.00250
2008-09-16,3.68,-4.2,#N/A,0.6,-0.5,3.7,0.2,-0.4,0.01,1.3,0.3,0.1,1.3,3.0,1.8,-0.20,-0.08,0.06000
2008-09-17,3.84,6.4,0.00,0.5,-0.4,-3.8,1.4,0.5,-0.07,-4.1,0.0,0.7,-4.9,-4.8,-4.7,0.01,-0.07,0.18625
2008-09-18,3.79,0.1,0.03,-0.9,0.1,3.3,-0.3,1.6,0.13,3.9,-0.3,10.0,4.8,7.0,4.3,-0.02,0.02,0.14125
2008-09-19,3.77,6.7,#N/A,-2.1,2.2,-1.1,-2.2,0.6,0.24,3.3,-0.7,-3.1,3.4,4.2,4.0,0.35,0.31,0.00625
2008-09-22,3.78,17.8,#N/A,-0.8,-0.8,-1.1,-0.1,1.0,0.05,-3.3,-0.9,4.2,-4.2,-4.4,-3.8,0.07,0.03,-0.01250
2008-09-23,3.77,-12.0,#N/A,-0.3,-0.5,1.7,1.2,0.4,0.02,-1.5,0.0,2.2,-1.2,-1.6,-1.6,-0.19,-0.05,0.01375
2008-09-24,3.78,-0.9,0.11,0.0,0.2,0.6,0.7,-0.3,-0.05,-0.3,0.4,-0.4,0.1,-1.6,-0.2,-0.16,-0.06,0.26500
2008-09-25,3.86,4.4,0.00,-0.1,0.4,-0.4,-0.2,-0.5,0.08,1.8,0.0,0.1,1.4,1.1,2.0,0.09,-0.01,0.29250
2008-09-26,3.88,-4.3,-0.14,0.1,-0.4,1.0,0.3,0.0,-0.03,1.1,0.3,-2.2,-0.1,-0.1,0.3,-0.03,-0.05,-0.00687
2008-09-29,4.01,-9.8,#N/A,0.4,-0.9,2.2,1.1,-1.9,-0.24,-7.0,0.7,0.9,-9.1,-6.7,-8.8,-0.21,-0.13,0.12062
2008-09-30,4.00,4.6,#N/A,2.0,0.8,1.7,0.5,-1.3,0.24,4.7,0.9,2.3,5.0,3.3,5.4,0.03,0.01,0.17000
2008-10-01,4.10,-2.5,#N/A,0.1,0.1,-0.9,0.0,0.0,-0.08,-0.2,0.2,-2.3,-0.6,-1.2,-0.5,-0.02,-0.16,0.09750
2008-10-02,4.31,-4.5,#N/A,1.5,-0.7,2.3,1.3,-0.8,-0.11,-3.2,0.8,-1.1,-4.5,-5.1,-4.0,-0.02,-0.02,0.05750
2008-10-03,4.35,0.1,#N/A,0.4,0.4,-0.2,0.1,0.5,-0.03,-1.5,0.2,-2.7,-1.5,-2.9,-1.4,0.03,-0.11,0.12625
2008-10-06,4.43,-6.1,-0.01,2.0,-4.3,3.8,5.2,-2.0,-0.15,-3.6,1.5,-0.7,-4.3,-3.8,-3.9,-0.21,-0.15,-0.04500
2008-10-07,4.55,2.3,-0.05,0.3,1.0,4.8,3.5,1.2,0.02,-5.1,0.3,5.4,-5.8,-6.2,-5.7,-0.13,-0.05,0.03125
2008-10-08,4.49,-1.4,-0.40,1.7,-2.5,6.5,8.5,-1.6,0.22,-2.0,1.4,3.5,-0.8,-2.2,-1.1,-0.19,-0.11,0.20375
2008-10-09,4.48,-2.7,0.30,2.1,0.9,-2.4,-5.8,-0.5,0.12,-7.3,-0.5,-2.9,-5.5,-8.7,-7.6,0.04,0.00,0.22625
2008-10-10,4.86,-10.5,#N/A,3.6,-1.2,-5.4,4.9,-1.1,0.05,-1.5,1.3,3.5,0.3,4.7,-1.2,-0.27,0.02,0.06875
2008-10-13,#N/A,4.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.1,0.0,-5.8,11.8,9.3,11.6,#N/A,#N/A,-0.06625
2008-10-14,4.78,-3.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.8,-1.6,-1.8,-3.5,-2.8,-0.5,#N/A,#N/A,-0.11750
2008-10-15,4.94,-5.5,0.48,1.8,-0.7,2.5,2.4,-0.3,-0.04,-7.9,0.9,-0.1,-8.5,-9.5,-9.0,-0.10,0.08,-0.08500
2008-10-16,5.09,-6.1,#N/A,1.3,-1.0,10.7,3.0,-1.1,-0.05,4.7,1.2,-1.6,5.5,6.9,4.3,-0.18,0.08,-0.04750
2008-10-17,5.45,3.0,#N/A,-1.1,0.9,-2.6,-2.1,0.4,-0.01,-1.4,-0.6,-4.0,-0.4,-1.9,-0.6,0.08,0.20,-0.08375
2008-10-20,5.52,3.0,-0.25,1.3,0.3,-1.4,-0.4,-1.0,-0.07,4.7,0.4,0.2,3.4,3.9,4.8,0.05,0.03,-0.36000
2008-10-21,5.60,-3.8,-0.41,1.9,-1.3,0.4,3.2,-1.7,-0.15,-2.5,1.1,-2.7,-4.1,-3.0,-3.1,-0.21,0.18,-0.22500
2008-10-22,5.60,-6.1,0.50,2.4,-1.8,7.5,3.1,-3.9,-0.11,-5.7,1.6,-3.0,-4.8,-5.4,-6.1,-0.12,-0.02,-0.29250
2008-10-23,5.48,0.4,-0.48,0.6,-1.0,-0.7,0.1,0.0,-0.02,2.0,-0.1,-4.2,-0.7,-2.4,1.3,-0.15,-0.05,-0.00625
2008-10-24,5.54,-5.7,0.15,1.3,-5.1,1.6,-0.2,-3.4,0.13,-3.6,0.6,-4.6,-3.2,-3.8,-3.5,-0.41,-0.03,-0.01875
2008-10-27,5.60,-2.2,0.04,1.6,0.7,0.8,-2.3,-1.0,0.03,-2.4,0.5,4.0,-3.0,-4.8,-3.2,-0.27,0.34,-0.00875
2008-10-28,5.59,1.4,0.23,0.1,2.6,1.8,0.7,0.8,0.10,10.9,0.1,3.4,9.5,7.6,10.8,0.03,0.10,-0.04250
2008-10-29,5.58,7.4,-0.23,-4.9,1.9,-2.8,-3.3,4.5,0.04,-0.8,-2.0,0.6,0.5,1.7,-1.1,0.08,0.01,-0.04500
2008-10-30,5.52,-2.5,#N/A,-0.6,0.0,-12.4,-0.5,-0.2,0.07,2.1,-0.7,3.1,2.5,4.7,2.6,0.15,-0.03,-0.22750
2008-10-31,5.53,3.5,#N/A,-0.6,0.8,2.2,-1.2,-0.6,0.01,1.6,0.3,-5.7,1.3,4.5,1.5,-0.15,0.01,-0.16625
2008-11-03,5.53,-6.1,0.08,-2.4,0.7,-1.2,0.7,-1.9,-0.05,-0.1,-0.3,0.8,0.3,0.2,-0.3,0.01,-0.01,-0.16750
2008-11-04,5.56,10.1,-0.28,-3.1,1.5,2.1,-2.6,1.5,-0.15,3.3,-1.2,0.0,3.1,1.4,4.1,0.06,0.06,-0.15250
2008-11-05,5.53,-7.1,0.06,0.8,-1.5,-1.7,1.3,0.4,-0.08,-5.0,0.1,2.6,-5.5,-5.7,-5.3,-0.01,0.10,-0.20000
2008-11-06,5.50,-7.2,-0.20,1.9,-0.9,5.1,2.6,-2.1,0.02,-4.9,1.3,-1.9,-4.3,-3.7,-5.0,-0.12,0.06,-0.11875
2008-11-07,5.45,0.6,-0.21,0.1,0.1,-1.6,-0.8,-0.2,0.08,2.9,-0.1,0.4,2.4,2.0,2.9,0.02,0.04,-0.09750
2008-11-10,5.40,1.9,0.04,1.0,-0.2,1.2,-0.3,-0.9,-0.01,-0.8,0.2,1.3,-1.9,-2.5,-1.3,-0.01,0.03,-0.05500
2008-11-11,#N/A,-4.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2.0,0.0,-1.3,-2.2,-2.2,-2.2,#N/A,#N/A,-0.06000
2008-11-12,5.41,-5.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-4.7,1.4,-1.4,-5.2,-6.1,-5.2,#N/A,#N/A,-0.04250
2008-11-13,5.54,4.2,0.00,0.1,0.4,2.8,1.5,-1.4,0.09,6.7,0.5,-2.4,6.5,8.5,6.9,0.02,-0.16,0.01625
2008-11-14,5.56,-1.9,0.00,-0.6,0.7,0.5,-2.2,0.4,-0.12,-3.8,-0.7,2.2,-5.0,-7.1,-4.2,-0.03,-0.05,0.08750
2008-11-17,5.58,-3.6,-0.08,-0.2,0.4,0.8,0.6,1.1,-0.04,-2.6,0.2,2.1,-2.3,-1.1,-2.6,-0.02,-0.02,0.00250
2008-11-18,5.71,-1.3,-0.01,0.2,0.4,2.7,0.5,0.1,-0.15,1.8,0.3,-1.1,0.1,-0.8,1.0,-0.17,-0.27,-0.02125
2008-11-19,5.73,-1.4,-0.04,1.1,-0.6,-0.1,0.0,0.4,-0.15,-5.1,0.4,0.2,-6.5,-7.9,-6.1,-0.24,-0.18,-0.04500
2008-11-20,5.92,-8.9,-0.05,3.9,-1.8,3.5,3.1,-2.0,-0.28,-5.6,1.2,1.0,-5.1,-6.6,-6.7,-0.26,-0.47,-0.01937
2008-11-21,5.88,0.7,0.06,0.0,0.5,-0.2,2.8,0.2,0.10,6.5,0.3,1.8,5.2,5.5,6.3,-0.15,0.18,0.00437
2008-11-24,5.86,9.0,#N/A,-4.7,1.3,1.0,-3.4,2.4,0.15,4.9,-1.8,7.7,6.3,7.4,6.5,-0.01,0.40,0.01125
2008-11-25,6.01,-6.7,#N/A,-0.3,-1.2,-0.4,-1.4,1.1,-0.24,0.4,-0.6,-1.7,-0.5,1.5,0.7,-0.11,0.28,0.02750
2008-11-26,6.06,8.4,-0.07,1.0,-0.1,-1.6,-0.4,-0.9,-0.12,2.9,0.4,1.8,4.6,5.8,3.5,-0.17,0.16,-0.01500
2008-11-27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,-0.4,#N/A,#N/A,#N/A,#N/A,#N/A,0.02125
2008-11-28,6.10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.4,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,0.01438
2008-12-01,6.12,-10.6,#N/A,0.1,-1.8,-1.9,1.3,-3.3,-0.21,-7.7,0.5,-2.2,-9.0,-11.8,-8.9,1.92,-1.97,0.00312
2008-12-02,6.11,-4.6,0.20,0.4,-0.1,1.7,-0.8,0.7,-0.04,3.3,-0.2,-2.9,3.7,5.9,4.0,0.24,-0.08,-0.01000
2008-12-03,6.13,-0.6,-0.08,1.2,-0.4,0.3,0.6,-1.1,-0.01,2.1,0.4,0.1,2.9,2.7,2.6,0.11,0.11,-0.00875
2008-12-04,6.16,-6.4,#N/A,-0.3,-0.5,0.8,-0.3,0.1,-0.12,-2.5,-0.3,-0.1,-3.1,-3.1,-2.9,0.01,0.07,-0.00875
2008-12-05,6.07,-6.4,#N/A,3.4,-0.6,-0.2,2.1,-1.3,0.12,3.1,1.2,-0.1,4.4,4.9,3.6,-0.16,-0.10,-0.00687
2008-12-08,6.02,6.5,-0.60,-3.1,0.6,-2.1,-2.4,1.5,0.10,3.5,-1.5,0.1,4.1,4.4,3.8,-0.16,-0.12,0.00375
2008-12-09,6.06,-3.9,#N/A,0.3,-0.4,-0.4,0.3,-0.4,-0.10,-2.7,0.0,-0.2,-1.6,-3.3,-2.3,-0.05,-0.03,-0.02563
2008-12-10,6.01,2.6,#N/A,-0.4,0.5,-3.2,-0.3,0.4,0.02,0.8,-0.4,1.9,1.2,2.3,1.2,-0.03,0.01,-0.06500
2008-12-11,6.07,10.8,#N/A,-3.0,-1.1,-2.8,-2.8,0.8,-0.05,-2.2,-1.6,4.5,-3.7,-5.3,-2.9,0.01,0.07,-0.10250
2008-12-12,6.08,-3.1,#N/A,2.2,-0.8,1.1,3.4,-0.5,-0.04,0.8,0.7,-0.9,2.2,3.8,0.7,-0.03,-0.21,-0.07500
2008-12-15,6.10,-3.6,#N/A,-0.8,-0.6,-0.6,-1.7,2.7,-0.07,-0.8,-1.1,1.7,-2.1,-3.4,-1.3,-0.21,0.07,-0.05000
2008-12-16,6.11,-1.7,#N/A,-0.9,-0.8,-1.0,-0.6,0.3,-0.16,4.2,-0.6,0.7,5.4,6.7,5.1,0.29,-0.17,-0.02375
2008-12-17,6.02,-8.4,#N/A,-1.5,-2.4,-1.7,-0.4,0.9,-0.17,-1.1,-1.6,2.4,-0.7,0.8,-1.0,0.39,-0.03,-0.27000
2008-12-18,6.03,-8.6,#N/A,-0.8,2.2,-2.9,0.1,-2.3,-0.12,-2.5,0.0,2.2,-1.7,-1.5,-2.1,-0.20,-0.02,-0.05250
2008-12-19,5.94,-9.7,#N/A,2.6,-0.4,0.2,-0.4,-1.6,0.05,-0.3,1.2,-3.8,0.8,1.5,0.3,-0.20,0.04,-0.02750
2008-12-22,5.93,-6.2,#N/A,-0.7,0.7,1.6,0.5,-0.3,0.03,-0.7,0.1,0.8,-2.0,-2.3,-1.8,-0.06,0.06,-0.03125
2008-12-23,5.94,-2.6,#N/A,-0.2,0.6,1.8,0.3,-0.3,0.02,-1.2,0.1,-0.2,-0.7,-1.4,-1.0,0.10,-0.10,0.00000
2008-12-24,5.90,8.8,#N/A,-0.3,0.1,-2.0,0.8,-0.6,0.02,0.6,-0.1,-0.9,0.2,0.4,0.6,0.00,-0.04,0.00125
2008-12-25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008-12-26,5.90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008-12-29,5.92,6.1,#N/A,-0.4,-0.5,-2.8,1.2,-0.7,-0.03,-0.4,-0.3,#N/A,-1.3,-2.2,-0.4,0.07,-0.11,#N/A
2008-12-30,5.86,-2.4,#N/A,0.4,0.2,-0.4,1.8,-1.3,-0.02,2.2,0.4,-1.2,2.7,3.6,2.4,-0.04,0.00,-0.02375
2008-12-31,5.82,14.5,#N/A,0.2,0.5,0.4,0.5,1.6,0.14,1.2,0.3,-0.6,1.7,3.5,1.4,-0.01,0.05,-0.01000
2009-01-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009-01-02,5.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009-01-05,5.82,5.3,#N/A,-1.5,2.3,-0.4,-1.9,0.6,0.03,-0.9,0.3,-1.1,-0.3,-0.2,-0.5,0.06,-0.10,0.00875
2009-01-06,5.77,-0.1,0.02,-0.8,1.1,-0.5,-1.4,1.2,0.02,0.7,-0.1,-1.9,1.5,1.9,0.8,0.05,0.49,-0.01000
2009-01-07,5.71,-12.0,0.07,0.2,-1.6,-1.1,0.5,3.2,0.01,-2.7,-0.6,2.4,-3.2,-3.4,-3.0,0.05,0.05,-0.01375
2009-01-08,5.71,-2.5,0.01,0.3,-1.7,2.8,0.7,-0.4,-0.05,-0.3,0.2,-2.5,1.1,1.0,0.3,0.01,0.05,-0.04375
2009-01-09,5.72,-2.4,-0.05,0.3,-1.0,1.4,1.6,0.3,-0.04,-1.6,0.5,1.4,-2.8,-4.1,-2.1,-0.01,0.13,-0.09375
2009-01-12,5.71,-7.5,0.04,1.3,-1.5,0.1,0.5,-2.7,-0.09,-1.5,0.6,-0.6,-2.1,-2.6,-2.3,-0.01,0.07,-0.10000
2009-01-13,5.72,0.3,-0.03,1.5,0.8,0.3,0.5,-2.0,-0.01,-0.3,0.7,-3.9,0.5,1.1,0.2,0.07,-0.07,-0.06562
2009-01-14,5.68,-0.9,0.01,1.0,-0.4,0.0,1.8,0.6,-0.09,-2.9,0.4,1.4,-3.7,-4.4,-3.3,-0.10,-0.18,-0.01188
2009-01-15,5.68,-5.4,0.02,2.0,0.3,2.8,0.6,-0.1,-0.01,0.2,0.7,-1.7,1.5,2.1,0.1,0.03,-0.03,0.00313
2009-01-16,5.55,-0.1,0.04,-0.7,0.8,-2.9,-1.7,0.9,0.13,0.8,-0.7,1.4,1.2,0.8,0.8,0.10,0.10,0.05687
2009-01-19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.2,#N/A,#N/A,#N/A,#N/A,#N/A,-0.01000
2009-01-20,5.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.9,#N/A,#N/A,#N/A,#N/A,#N/A,-0.01000
2009-01-21,5.58,10.3,0.01,1.2,-2.6,1.2,0.1,-2.1,0.16,3.5,#N/A,3.1,4.6,5.3,4.3,0.01,-0.01,0.00250
2009-01-22,5.62,-0.5,-0.06,-1.0,1.0,0.4,0.3,0.8,0.06,-1.3,-0.2,-1.5,-2.8,-3.0,-1.5,0.05,0.09,0.03438
2009-01-23,5.63,6.6,-0.02,-1.2,0.1,1.2,0.7,-1.3,0.03,-0.6,0.3,3.0,0.8,0.3,0.5,0.00,0.14,0.01000
2009-01-26,5.60,3.1,#N/A,-2.2,0.6,0.0,-0.9,2.2,0.05,0.5,-0.9,3.8,0.8,1.3,0.6,0.01,0.11,0.01437
2009-01-27,5.47,-10.4,#N/A,0.8,-0.3,-0.1,1.7,1.3,-0.11,0.7,0.2,-1.2,1.0,1.2,1.1,0.05,0.03,0.00063
2009-01-28,5.49,0.9,0.00,-1.6,-0.1,-1.5,-0.4,1.2,0.12,2.5,-0.5,-0.5,3.6,3.8,3.4,0.10,0.06,-0.01000
2009-01-29,5.41,-1.1,-0.07,0.8,1.0,0.0,0.6,-0.4,0.16,-2.7,0.7,-1.4,-3.2,-4.2,-3.3,0.05,0.24,-0.00438
2009-01-30,5.38,0.4,0.01,1.5,0.1,0.8,0.9,1.1,0.00,-1.8,0.7,4.6,-2.1,-2.1,-2.3,0.08,0.12,0.01438
2009-02-02,5.33,-0.9,#N/A,0.3,0.0,0.7,1.1,-1.3,-0.11,-0.8,0.4,-0.5,1.2,1.4,-0.1,-0.04,-0.10,0.04062
2009-02-03,5.32,-1.2,#N/A,-0.6,-0.9,0.3,0.6,1.2,0.13,1.8,-0.6,-1.3,1.5,0.7,1.6,0.09,0.02,0.00875
2009-02-04,5.29,-1.5,#N/A,-0.5,0.5,-1.2,-0.8,0.5,0.06,-1.5,0.0,0.0,-0.1,-1.0,-0.7,0.08,0.00,0.00188
2009-02-05,5.23,2.2,0.00,0.3,1.7,0.4,-1.0,1.1,0.00,1.3,0.1,1.4,2.1,1.5,1.6,0.00,-0.12,0.00562
2009-02-06,5.13,-2.2,0.06,0.7,1.0,-1.1,-1.0,1.0,0.10,2.7,-0.2,-0.1,2.9,3.4,2.7,0.19,0.05,0.00000
2009-02-09,5.09,-1.6,-0.07,-1.6,-0.5,0.4,-0.3,1.1,0.02,-0.1,-0.7,-1.4,0.0,-0.6,0.1,0.23,0.13,-0.01312
2009-02-10,5.08,-5.2,0.23,1.2,-0.9,1.0,1.7,-2.2,-0.17,-4.6,0.6,-0.6,-4.2,-4.7,-4.9,-0.17,-0.15,-0.00625
2009-02-11,5.10,-4.3,#N/A,0.7,0.0,0.1,1.1,-1.6,-0.12,0.6,0.5,2.9,0.4,0.5,0.8,-0.10,-0.16,0.00937
2009-02-12,5.16,-5.3,#N/A,0.5,-0.1,0.3,0.3,-0.8,-0.03,-0.1,0.3,2.4,0.7,0.6,0.2,-0.15,0.19,0.00313
2009-02-13,5.24,10.6,#N/A,-0.3,1.4,0.7,-0.8,1.2,0.14,-1.0,-0.2,-0.5,-0.5,-0.5,-1.0,0.16,-0.02,0.00312
2009-02-16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,0.00813
2009-02-17,5.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.0,#N/A,#N/A,#N/A,#N/A,#N/A,0.00000
2009-02-18,5.21,-0.8,#N/A,-0.1,1.8,0.3,0.2,0.1,0.10,0.0,0.3,0.3,-0.2,-1.3,-0.1,0.05,-0.05,0.00562
2009-02-19,5.27,14.2,#N/A,0.0,0.3,1.5,-0.4,0.5,0.11,-1.2,-0.2,0.9,-1.7,-1.5,-1.2,0.12,-0.10,-0.00062
2009-02-20,5.25,-0.6,#N/A,-0.4,-0.2,2.6,1.7,0.2,-0.07,-1.3,0.3,0.8,-0.1,-1.4,-1.1,-0.05,0.03,-0.00188
2009-02-23,5.24,-4.3,#N/A,-0.3,0.8,-1.6,0.2,1.5,0.00,-3.4,-0.2,0.6,-3.7,-4.0,-3.5,0.03,-0.09,0.00000
2009-02-24,5.23,3.2,#N/A,-0.3,2.1,1.4,-0.2,-1.0,0.02,3.3,0.2,0.3,3.9,4.5,4.0,-0.07,-0.13,0.00125
2009-02-25,5.18,7.2,#N/A,0.7,0.8,0.0,0.6,-1.0,0.15,-1.1,0.3,-3.4,-1.1,-2.7,-1.1,0.07,-0.09,0.00625
2009-02-26,5.23,3.7,#N/A,-0.8,1.3,-0.2,0.3,0.5,0.03,-1.2,-0.1,-1.2,-2.4,-2.1,-1.6,-0.01,-0.01,0.00500
2009-02-27,5.22,2.2,#N/A,2.0,-0.8,1.3,0.8,-0.5,0.04,-1.7,0.6,-0.1,-1.0,-1.0,-2.4,-0.01,0.01,0.00313
2009-03-02,5.29,-9.2,-0.14,1.4,-0.6,2.4,2.1,-2.0,-0.11,-4.2,0.9,0.6,-4.0,-5.5,-4.7,-0.06,-0.04,0.00187
2009-03-03,5.34,3.7,-0.03,0.4,1.0,-1.2,-0.4,0.3,0.02,-0.6,0.0,-2.6,-0.1,-1.8,-0.6,-0.10,0.10,0.00500
2009-03-04,5.31,8.9,#N/A,-1.3,1.2,0.0,-1.1,0.8,0.08,2.2,-0.5,-1.5,2.5,2.9,2.4,0.05,-0.03,0.00538
2009-03-05,5.34,-3.8,#N/A,0.8,-1.0,1.0,0.9,-0.1,-0.18,-4.1,0.3,0.2,-4.0,-5.9,-4.3,-0.05,-0.09,0.00712
2009-03-06,5.35,4.3,#N/A,-0.1,-0.4,-1.1,-0.4,-0.1,0.00,0.5,-0.4,2.7,-0.4,0.5,0.1,-0.05,-0.03,0.00875
2009-03-09,5.40,3.5,#N/A,1.0,1.0,-0.6,0.8,-2.5,0.06,-1.2,0.5,-0.3,-1.9,-2.2,-1.0,0.01,0.03,0.02000
2009-03-10,5.45,-2.8,#N/A,-1.5,-0.5,-2.6,-0.6,0.6,0.10,5.8,-0.8,-2.5,7.1,7.1,6.4,0.00,0.02,0.01875
2009-03-11,5.45,-7.0,#N/A,0.1,-0.7,-2.3,-0.8,-0.4,-0.04,0.1,-0.3,-1.3,1.0,-0.4,0.2,0.01,0.15,-0.00531
2009-03-12,5.52,10.5,#N/A,0.8,0.1,2.0,-1.6,0.2,-0.06,3.5,0.0,1.6,4.0,6.5,4.1,0.12,0.06,-0.00594
2009-03-13,5.56,-1.5,#N/A,-1.2,0.2,-0.9,-2.3,1.2,0.00,0.8,-0.7,0.6,0.4,0.8,0.8,-0.01,0.03,-0.00437
2009-03-16,5.57,2.4,#N/A,-0.2,0.1,-3.1,-3.3,0.9,0.08,-0.1,-0.8,0.3,-1.9,-1.7,-0.4,0.06,0.08,-0.00688
2009-03-17,5.60,3.5,0.00,0.0,0.7,-1.3,-0.5,-0.5,0.05,2.5,0.0,-0.3,4.1,4.5,3.2,0.03,0.03,-0.00937
2009-03-18,5.88,-1.7,-0.02,0.0,-0.8,-0.5,0.8,-0.3,-0.51,1.2,-0.2,-1.0,2.0,3.5,2.1,0.01,0.21,-0.01188
2009-03-19,5.84,6.9,-0.12,-3.0,-4.3,-1.5,-0.5,4.4,0.10,-1.1,-2.3,2.9,-0.5,-1.0,-1.3,0.06,0.08,-0.06062
2009-03-20,5.86,0.2,#N/A,0.3,2.5,0.6,0.6,-1.0,0.04,-1.7,0.6,2.1,-1.8,-3.2,-2.0,-0.03,-0.13,-0.00407
